scenario_id,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,protected_mission_rmse,protected_low_redundancy_rmse,protected_dual_outage_rmse,protected_nis_mean,gain_mission_rmse_m,gain_dual_rmse_m,fdir_pd,hybrid_pd,hybrid_pfa,hybrid_minus_fdir_pd,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps,fault_to_noise_ratio
AURORA16_041,3.336568090802411,2.94041831414505e-07,-1.8974807705128303e-06,-1.0121371944370563e-06,1.486509855902301e-06,0.0008579473306651,-0.001220423645581,0.0015752469646176,0.0019056989847522,0.0334066588527678,-42.12489673287888,-94.24944765246585,36.16034447648474,0.153321210503101,-0.044776442752287,-0.0078458842982027,3.5093950873175904e-05,28.775844806961537,101.54688399691946,7.783385913365304,15.099353357589626,8.303924565811219,15.740609017221654,0.6612787764341904,0.5414120691811806,0.4617889637788874,3.0465010764531035,1.0200255712090018,0.3249319362197191,36.95652173913043,56.52173913043478,2.985074626865672,19.56521739130435,2.614300389496884e-06,0.002757267758980935,109.38480616707537,0.1599183582835499,8.624384104818684
AURORA16_042,5.400578110690966,4.207653198916086e-07,2.150810739063746e-06,-4.35745765238468e-06,1.2271066650630985e-06,0.0004521108268375,0.0018293344473604,0.0002292998623679,0.0002070997572726,0.0159404386029034,198.23102512188387,114.61977770731852,-100.82430110611222,0.1244748540974512,-0.1085901592644032,0.1537707678558304,1.012306625175694e-05,69.77144062707501,106.50639472950812,9.942772033062582,15.20695873903268,8.128330798426767,16.897689264705228,0.7618590659321725,0.5481600277586852,0.7673112872260287,2.9832113780667666,3.1045644045536585,2.5563610691014915,22.033898305084744,79.66101694915254,0.0,57.62711864406779,5.011907301122002e-06,0.0018552447969590665,250.19746692579454,0.22567955387810812,12.919254049664739
AURORA16_043,2.915706461731018,6.120505356071963e-07,7.138217119682454e-07,2.773030894770999e-06,2.584869338855764e-06,0.0009648973545418,-0.0017803098624101,-0.0005786944043502,0.001276936251662,0.0301571305100228,-176.61399645859169,-129.7871707580965,143.81023353763885,0.1126264734393173,0.1494913311829223,-0.0151559131427179,1.597693479949389e-05,20.640055474572,109.6292096338291,9.07773377917651,14.043513920210206,7.473597951436944,12.5701728445909,0.714052227705164,0.0631926610155836,1.1409286720377303,2.9896521085448047,0.6079896572064987,1.248821038275031,9.090909090909092,38.18181818181819,0.0,29.090909090909093,3.857562867768763e-06,0.002266044264931623,262.1423214756003,0.18778200744855458,7.078920922073295
AURORA16_044,3.653499983266273,3.93595607474812e-07,4.654971556494089e-06,-8.118814973316853e-07,7.598700431947761e-07,0.0006331901536069,-0.0018645164911481,-0.0009922041963972,-0.0015575971333495,0.014149543362659,-69.96830306788911,188.0949487676613,99.19910294159388,0.1719160378966092,0.1942217524462887,-0.1409852235330637,3.0571000093377104e-05,77.77615722783074,100.74257182612274,5.783068208834541,10.43113405252864,6.468611402888235,19.14223622687052,0.531610403309052,0.4059196793450229,0.4159140122916459,2.96998216667831,0.403298632376957,0.3834452186252279,88.57142857142857,100.0,0.0,11.42857142857143,4.785949669608256e-06,0.002624309383996105,223.86543996456007,0.2952186417962859,21.28812305571654
AURORA16_045,2.744398266296519,2.678174251686334e-07,-3.277771535792332e-06,2.0267638244398658e-06,-3.274684619771019e-06,0.0005338661082543,-0.0011324531104465,0.001340279941718,0.0003400548670546,0.0131990525817713,-173.86470996228277,-31.689980839659626,100.61006797058673,-0.0931703949881521,-0.0154322255490517,-0.1192591482494142,3.703238444691776e-05,56.93906942945284,105.56272227161944,7.370660276744119,10.867766527233774,5.41658183452333,15.123211510730126,0.635701650792213,0.4128603580754496,0.0608131851600367,2.931411967652931,1.6118476990848798,1.7710454928833046,34.090909090909086,97.72727272727272,0.7462686567164178,63.63636363636365,5.057184710871593e-06,0.00178729899069492,203.3607091670679,0.15212370140389314,20.747378443104164
AURORA16_046,2.645498019481006,9.348727386525974e-07,-3.6434965123986632e-06,-1.923366391169493e-07,-2.870510004663876e-06,0.0003700004375218,0.0010272194108168,0.0001090992061992,-0.0004651551959401,0.044697515085541,32.79036278751684,137.82734320582625,-160.25924507591992,0.0475226235274835,-0.1424637411300314,0.0620228969322363,1.154936915020558e-05,28.05606908356124,103.34769399151496,6.986503935752136,11.455842227787336,5.942880562996683,11.831503521727273,0.4991217403874417,0.3824459372981196,0.0879370627638041,3.0482631667265063,0.9937591017828172,1.4931434292487007,26.1904761904762,42.85714285714285,0.0,16.66666666666666,4.642401092697984e-06,0.001132895278065092,213.9032726706568,0.16248432855991476,10.605212658244696
AURORA16_047,5.701187350370148,6.648085825901673e-07,-4.484272065312311e-06,4.063094341829793e-06,-4.3756907059997174e-07,0.000932199388132,0.0019959534657021,0.0018377674060411,0.0017593049083334,0.0171448303667739,127.32031707318812,-145.65846023351887,180.99572465775344,0.0577914314017903,-0.0066247376461106,0.018301888201686,1.2216018808397852e-05,14.92033118898513,108.84094392548272,5.7620218512233095,13.377527412933183,10.172335859884717,14.86276117827521,1.0772301826180528,0.6414853155082729,1.6979934626896909,2.998426991722688,0.1670127379443322,0.3625731478262688,0.0,0.0,3.731343283582089,0.0,6.067033729747622e-06,0.003233631555456071,264.9269758284385,0.060981110223532684,2.6170568115107518
AURORA16_048,2.6307040121183785,9.771888091748457e-07,2.8737228694001557e-06,4.292598016800047e-06,-9.874856051367268e-07,0.0002501682355577,3.916096292562758e-05,-0.001685286023778,-0.0011706430840315,0.0282164955392241,-149.20838812621594,-193.8451819444462,-133.39804510909028,-0.1299168392051358,0.0464616097373404,0.0029065715093388,3.596837735020046e-05,79.83308811407078,100.5853229048764,6.562836331240959,10.573325834973152,9.840960877767897,10.5310763800817,0.6088151321911488,0.6580192360180603,0.2648314597475856,2.8687670526167905,0.3765994229983522,0.2858855907836884,87.17948717948718,100.0,0.0,12.820512820512818,5.25925932848927e-06,0.0020523468988330176,278.62902951635505,0.13800548701546955,30.346663002115946
AURORA16_049,3.9586326156052487,5.996536837669525e-07,-2.7805463434262824e-06,4.9133709812479095e-06,3.812705761520046e-06,0.0008779570621249,0.0017206363841542,-0.0007865442645352,-0.0007628103811962,0.0122665437915421,-110.96358838505304,-76.30786441742296,73.18812315596682,0.0859727256496071,0.1535476372798083,0.1913480412879969,1.2993142563127138e-05,42.01805976711636,101.21454341635678,9.71939895016673,18.620341111788044,13.996677239197318,16.250889220394427,1.0786876083474175,0.1663457649459015,0.3642669334474624,2.9964016730504746,1.6571396987871962,1.6953012331734738,39.6551724137931,60.3448275862069,1.4925373134328357,20.6896551724138,6.812442850493388e-06,0.002039882625105952,153.27201143825394,0.25996588117402475,10.61428625669323
AURORA16_050,3.199666826009749,7.720642412980084e-07,3.429387740615039e-07,-4.141482888709678e-06,8.847034459298591e-07,0.0005559985319803,-0.0008772942880398,-0.0006601282909082,-0.0012213071157464,0.0359126886830153,-31.084428697575675,-47.78408048290311,-13.479563171229756,-0.184308675679052,0.1201769771503464,-0.0858860243911482,1.2085115143602844e-05,17.83949089053454,103.2017442326695,5.450359785397285,17.50417791189393,9.478488440720898,11.976538748760358,0.4614844634554179,0.2335121387546113,0.1513259226152565,3.264945759611728,0.3804363950477725,0.345962440742374,6.25,28.125,0.7462686567164178,21.875,4.248786615902243e-06,0.0016422562830622483,58.57694664574453,0.23619611121540032,5.575421398727902
AURORA16_051,2.9610429854882128,6.269063780172791e-07,2.7299502174034234e-06,-4.731861194062271e-06,4.569316626141898e-06,0.000758830852436,-0.0001985988258011,-0.0004033955262408,0.0009076327473035,0.0272100757762036,2.27470149258906,36.469393762818754,-127.931550005858,0.0234635699650558,-0.1875628538078923,-0.1877330325353982,1.9395564160065963e-05,66.20344760763516,104.56400468254712,9.9109114661629,16.797555886036527,11.002860826773468,17.32281596772679,0.598372742098211,0.1030864935857961,0.075815873588423,3.032382682444383,3.3957973140553843,4.660313412334013,35.59322033898305,96.61016949152544,0.0,61.01694915254237,7.12192340448212e-06,0.0010129001175724912,133.04763220444494,0.2664095620449888,22.358151479763006
AURORA16_052,4.440936196869408,2.6007954954907374e-07,-2.211549385904221e-06,-3.448518142058249e-06,4.577506820995625e-07,0.0006847030757191,-0.00028924767255,4.347906264624748e-05,-0.0016852064746377,0.0131403282801008,89.88861501859924,123.41845340975868,7.502679269176525,0.1302008117495122,-0.0762644272365269,-0.1996264917892699,1.4512236079024652e-05,6.472635031198195,100.04559941535386,6.824403725675541,16.666771733334297,8.723562286856447,12.670269263181188,0.9884687360267596,0.640944122507611,0.3964000410668244,3.0140029005868856,0.0880749105348319,0.0537951195819624,2.4390243902439024,2.4390243902439024,2.238805970149253,0.0,4.122228007929793e-06,0.0017104021477784147,152.86715784704984,0.25023838727509184,1.4574933627195572
AURORA16_053,4.8965004162581005,3.664774051757897e-07,1.6348552987500964e-06,2.583695033786176e-06,3.292896242634831e-06,0.0003586187565396,0.0013959865244353,0.0007575936807057,0.0017470145389962,0.0310760748121081,-59.66843836878172,168.27863486402669,-29.18085883152776,-0.1017041176856264,-0.0197063322897488,0.1422287303499568,1.1143114093303834e-05,56.50532622984925,100.1890537735231,8.54990777787784,17.780126815852647,5.541703924595343,16.15117573732237,1.0268743487278145,0.5114255419953687,0.4382563698844581,2.9732794809117897,1.1704935308254294,0.5910130338266186,54.90196078431373,68.62745098039215,11.194029850746269,13.725490196078423,4.493483897848217e-06,0.0023610985495981025,180.91308413493778,0.17595760518797268,11.539941065302829
AURORA16_054,2.133304563227971,5.628427825343655e-07,-3.522203910034343e-06,-3.0475177622572324e-06,-2.675120836710451e-06,0.0002756028367967,0.0014636588053639,-0.0001727067104427,0.0015978812068602,0.049258695493472,83.38991481878463,100.13940749051436,-179.37069103935602,-0.1975626425726882,-0.1782190771546842,0.094349017196922,1.5493684644380755e-05,25.72081244119089,103.47569091450788,8.94959899567421,11.89229565807396,9.60503533965425,17.444937605240447,0.3995801122712682,0.1526532970492359,0.3744369514205314,3.026883589666961,1.4317853852701048,2.2024541480670945,27.77777777777778,40.74074074074074,1.4925373134328357,12.962962962962962,5.371178305189371e-06,0.0021737868013188932,221.7106754984332,0.2823026288368497,12.05679342956634
AURORA16_055,2.114769205694242,9.113027236788952e-07,-3.6505483793182914e-08,1.041822898584128e-06,-3.043915927660996e-06,0.0004829452765004,0.0016831991886461,0.0017025185459196,1.10771500945535e-05,0.0480220938745104,-161.7294517208071,-92.06505800493554,140.53986770652062,0.0788667869089359,-0.0541498275912557,0.009899501262563,2.684798103869047e-05,9.352935259709266,103.08561003598732,8.881133007990908,14.56624919241191,13.451447241672842,18.32243759665404,0.353359941683526,0.1486083969282702,0.3122359703407399,3.1046377575314805,0.4513648422751471,0.6358595357140036,3.7735849056603774,3.7735849056603774,0.7462686567164178,0.0,3.217475994786832e-06,0.0023941285702971963,233.2034409573138,0.09617782504688754,4.422674225880294
AURORA16_056,3.620434934839022,8.118716175054518e-07,-4.843776565046044e-06,-3.897652343021749e-06,6.186889908139053e-07,0.000824545212295,0.0005083801909591,0.0001511396291569,-0.0010959490038581,0.011520254177542,-75.45796432675577,45.65324570546329,-20.33551313603144,0.054176563288026,0.0061472450622743,0.0768761783993554,3.1521773102714e-05,71.36257861334309,109.17573193843582,5.2863566034250615,10.029227984568742,10.03124532998716,13.173791648140664,0.5449175942680414,0.5045473686571581,0.1555164359867386,3.024897785257755,1.3285185129324533,2.7255627666515387,25.806451612903224,90.32258064516128,5.223880597014925,64.51612903225805,6.247930958846017e-06,0.0012175376072708628,90.50776938079436,0.09424879541323943,19.711051268075373
AURORA16_057,1.5469959475794777,5.7783005695214e-07,3.7080195687626106e-06,4.448308568472428e-06,-2.81966237848114e-07,0.0006715747923124,-3.09952990661562e-05,-0.0009256027211789,-0.0002835497509007,0.0146192006880961,56.76935437844605,56.07153601619064,188.9200801726151,-0.0761718910824295,-0.104436626419595,-0.1593980350986128,3.962946729370286e-05,64.9801523902891,104.8062779703912,9.261408473795314,14.090162055329468,5.707056970516232,18.62499188309924,0.4679105164963258,0.2850959617488324,0.7576526218892033,3.069645082883401,0.1523469207005496,0.43660524706921,94.64285714285714,100.0,0.0,5.357142857142861,5.797961986936264e-06,0.0009685564347284229,205.07943202619776,0.2052240227709177,42.00408701261367
AURORA16_058,5.9680207194293,5.875083270410722e-07,-4.808433162645555e-06,3.1540500076322377e-06,1.8698883896981678e-07,0.0005720324348505,-0.0014781377602149,-0.0011430645668809,0.0004239651888814,0.0179941231681778,191.25530550004092,-121.46724199209405,-120.1718419619542,0.0156988724988499,0.0980688417766634,-0.0713813817361863,1.4985903386680242e-05,5.312294314348987,104.4575271243694,5.620964507677783,12.193091538111236,7.962930882600271,14.459235841646652,1.147691765263574,0.3626992180137251,0.4028345746443897,2.978138505910833,0.0075697586174077,0.0059582877315782,0.0,5.88235294117647,7.462686567164178,5.88235294117647,5.753609802217538e-06,0.001916046534825024,256.46472342138753,0.12230802910569093,0.8901266540604408
AURORA16_059,4.827072962447457,4.660773072551896e-07,2.4111880780681007e-06,4.54233580382846e-06,-1.7634806409514766e-06,0.0004949575742294,0.0008580172748018,-0.0004526495937684,-0.0018183468604921,0.0250360889128167,165.3699201163679,38.27878033986784,-87.279732532271,0.1117771381156628,-0.1537478618980788,0.1672169491227845,3.778219724278412e-05,63.37076565445473,104.07449663172004,6.078847182066985,19.840725237159702,13.025826532391497,17.046875044772847,1.9563300512425408,1.0778704487948227,1.076847018651585,3.0919997292851003,1.0769708455999043,-0.2259813748450638,27.77777777777778,77.77777777777779,2.985074626865672,50.00000000000001,5.436589599516439e-06,0.002060939252782207,190.86704067100354,0.2531680108494961,13.128197180248137
AURORA16_060,4.996425605314009,5.398704993875038e-07,1.3106587017681793e-06,-2.5171457015932137e-06,4.220403221867267e-06,0.0004397150195616,-0.0014334640081154,-9.622540703965668e-05,0.0013787347906837,0.010150588668206,-45.26484866123482,92.29834719324076,-94.12336657062126,0.1682236354934933,0.0637141421096578,-0.0033711513141355,1.0565171910523676e-05,48.579348808051975,108.39001053256692,6.270922240175081,12.654273266497269,14.54198005269536,13.108132117552328,0.8027901890289282,0.7660855062904,0.9158988092712004,2.9503545331377503,0.9170754698546328,1.1851976536910738,5.405405405405405,48.64864864864865,5.223880597014925,43.24324324324325,5.0858285530203874e-06,0.0019912277656169426,139.38113055043013,0.17991678105335301,9.72282040112532
AURORA16_061,4.344657201568773,5.151868170798785e-07,-2.522368172280153e-06,1.8149000469683776e-06,-1.3425049772749122e-06,0.0003082043010681,0.0018017919675582,-0.0013748768142975,-0.0005704755807888,0.0275055944637616,-16.063955778355023,-131.79951333544284,-91.2087233309374,-0.0429771444721034,0.1414608005926847,-0.0517240835240297,1.1831680600416183e-05,16.556122219965882,106.20564069888972,5.873064751469872,19.99243215909189,12.312362756487063,13.833429819028876,1.2283222430430756,0.5524850160594932,0.2021352977450818,2.9749940265417547,0.2029979918356523,0.365597184674027,0.0,0.0,1.4925373134328357,0.0,3.385044016113476e-06,0.0023371313478549745,161.08443004327887,0.15663196949441754,3.8106855044830192
AURORA16_062,1.600228741323826,3.993373675652968e-07,-7.519621542137245e-07,-3.993378911459855e-06,1.914835410898785e-06,0.0003971067347668,-0.0018978881869156,-0.0015677833491365,0.0012065759119982,0.0406352586759929,-184.80938423279892,-25.679052765429677,-113.23627149244334,-0.1648788253826547,-0.0602665932356606,0.1295030242907578,1.333044701237234e-05,19.13970826301485,102.46783128361932,8.656573679454585,12.915289085498348,7.64205404467446,19.25218116006291,0.3282768629900738,0.1826645380025396,0.3202829815656635,2.8616931272771424,0.8872263100579976,1.3224176183207694,36.53846153846153,69.23076923076923,3.731343283582089,32.69230769230769,4.492117191558337e-06,0.002741486755626905,218.25758963423556,0.2181470206540743,11.960607736104706
AURORA16_063,2.250253788274652,5.453122982573766e-07,1.986424773111058e-08,-2.12491155821878e-06,-1.1279313928076876e-06,0.0003448029972183,-0.0007001382471396,0.0014610319542871,-0.0012730376636739,0.0306560355444799,51.18234485877946,-179.37712550130712,165.78079147926815,0.1578535374609967,0.0549434468409853,-0.1149096342870247,2.4993535499395308e-05,68.70217473402359,105.98354222001376,7.968506280263825,15.91693987223928,11.661321659096586,15.885648029360954,0.4792730102886336,0.3709217187738308,0.1851469572151335,2.985615979405356,1.4567497886282816,2.215323449939121,52.083333333333336,93.75,2.985074626865672,41.66666666666666,2.405799855655241e-06,0.002060444813550704,249.55772158329884,0.2028318162707622,30.530856160317782
