geometry_name,source_scenario_id,replicate_index,scenario_seed,altitude_km,inclination_deg,initial_true_anomaly_deg,time_sync_error_s,natural_visible_satellites_min,natural_visible_satellites_mean,strong_detection_rate,strong_isolation_rate,low_detection_rate,false_alarm_rate,attitude_rmse_deg,permissive_mission_rmse,permissive_mission_max,permissive_final_error,permissive_final_sigma,permissive_strong_fault_rmse,permissive_gnss_outage_rmse,permissive_star_tracker_outage_rmse,permissive_low_redundancy_rmse,permissive_post_low_rmse,permissive_dual_outage_rmse,permissive_post_dual_rmse,permissive_nis_mean,permissive_nis_coverage,permissive_updates,protected_mission_rmse,protected_mission_max,protected_final_error,protected_final_sigma,protected_strong_fault_rmse,protected_gnss_outage_rmse,protected_star_tracker_outage_rmse,protected_low_redundancy_rmse,protected_post_low_rmse,protected_dual_outage_rmse,protected_post_dual_rmse,protected_nis_mean,protected_nis_coverage,protected_updates,gain_mission_rmse_m,gain_low_rmse_m,gain_dual_rmse_m,reference_mission_rmse,reference_low_rmse,reference_dual_rmse,reference_nis,delta_mission_rmse_m,delta_low_rmse_m,delta_dual_rmse_m,delta_nis
WORST_PDOP_P95,AURORA17_004,6,170206,400.0,0.0,240.0,0.0,12,13.206060606060609,100.0,100.0,100.0,1.1666666666666667,0.0368606141757283,0.556515174794612,1.754107140348953,0.1228810933914281,0.2889527819100445,0.7028493123629158,1.0793912073307852,0.2558484887861015,0.2732788317428544,0.3648290756248888,0.2848771734974086,0.3366757877441202,2.7389421468614725,95.73820395738204,657,0.556515174794612,1.754107140348953,0.1228810933914281,0.2889527819100445,0.7028493123629158,1.0793912073307852,0.2558484887861015,0.2732788317428544,0.3648290756248888,0.2848771734974086,0.3366757877441202,2.7389421468614725,95.73820395738204,657,0.0,0.0,0.0,0.5323102242432697,0.4418176246943854,0.2094004338438441,2.9484842082506004,0.024204950551342308,-0.168538792951531,0.0754767396535645,-0.2095420613891279
BEST_MEAN_PDOP,AURORA17_088,7,170207,700.0,60.0,240.0,0.0,12,14.543939393939391,100.0,100.0,100.0,0.6666666666666667,0.0285957686986996,0.7647971949071525,3.061743790308249,0.1539926917897068,0.2806319261318854,0.6137475577487244,1.9675089317893264,0.5461222655202865,0.3571716051947485,0.184062465562715,0.134212625606992,0.2513083514154004,3.1477053943232574,95.0,660,0.7647971949071525,3.061743790308249,0.1539926917897068,0.2806319261318854,0.6137475577487244,1.9675089317893264,0.5461222655202865,0.3571716051947485,0.184062465562715,0.134212625606992,0.2513083514154004,3.1477053943232574,95.0,660,0.0,0.0,0.0,0.5648228908889531,0.4931691194971158,0.5171701003366258,2.807732085808182,0.19997430401819938,-0.13599751430236728,-0.3829574747296338,0.33997330851507535
MEDIAN_PDOP,AURORA17_056,7,170207,550.0,75.0,120.0,0.0,12,13.766666666666667,100.0,100.0,100.0,0.1666666666666666,0.028604405842491,0.4865246109192106,1.9106161074946897,0.6104423463107507,0.2927696510873912,0.4672931079378372,0.4339238299835882,0.2770571188358245,0.586521905865762,0.3747546825034271,0.4150512147297334,0.4969080238007433,2.956176230165461,95.0,660,0.4865246109192106,1.9106161074946897,0.6104423463107507,0.2927696510873912,0.4672931079378372,0.4339238299835882,0.2770571188358245,0.586521905865762,0.3747546825034271,0.4150512147297334,0.4969080238007433,2.956176230165461,95.0,660,0.0,0.0,0.0,0.5648228908889531,0.4931691194971158,0.5171701003366258,2.807732085808182,-0.07829827996974248,0.09335278636864625,-0.10211888560689242,0.14844414435727904
WORST_PDOP_P95,AURORA17_004,7,170207,400.0,0.0,240.0,0.0,12,13.206060606060609,100.0,100.0,100.0,0.6666666666666667,0.0285873851298725,0.6165952144389096,2.0755780074893058,0.4097233502710441,0.2894218181981353,0.5658135368778181,1.319188121929172,0.5809027123060155,0.1358293312268555,0.3121758039578076,0.2912928213779306,0.5906053416590734,3.015980350766034,93.78787878787878,660,0.6165952144389096,2.0755780074893058,0.4097233502710441,0.2894218181981353,0.5658135368778181,1.319188121929172,0.5809027123060155,0.1358293312268555,0.3121758039578076,0.2912928213779306,0.5906053416590734,3.015980350766034,93.78787878787878,660,0.0,0.0,0.0,0.5648228908889531,0.4931691194971158,0.5171701003366258,2.807732085808182,0.051772323549956534,-0.35733978827026025,-0.2258772789586952,0.20824826495785187
BEST_MEAN_PDOP,AURORA17_088,8,170208,700.0,60.0,240.0,0.0,12,14.543939393939391,100.0,100.0,100.0,0.5,0.0339797195959191,0.4721613067645139,1.6467551296703034,0.2103693299498525,0.2804504880136065,0.6125196601224017,0.504842841826427,0.2519110823463657,0.2176854266671381,0.2909852448796121,0.6801640586370669,0.6279585194351855,2.781891998298184,95.3030303030303,660,0.4721613067645139,1.6467551296703034,0.2103693299498525,0.2804504880136065,0.6125196601224017,0.504842841826427,0.2519110823463657,0.2176854266671381,0.2909852448796121,0.6801640586370669,0.6279585194351855,2.781891998298184,95.3030303030303,660,0.0,0.0,0.0,0.4950053825855772,0.1882737132326105,0.675760902626627,2.845729644673977,-0.022844075821063292,0.029411713434527614,0.004403156010439835,-0.06383764637579281
MEDIAN_PDOP,AURORA17_056,8,170208,550.0,75.0,120.0,0.0,12,13.766666666666667,100.0,100.0,100.0,0.8333333333333334,0.0339627934798806,0.5669578153644611,2.0258287124244903,0.0954791222270337,0.2927906298327347,0.3753093342947908,1.2554748014187462,0.3420683728541746,0.457938083369971,0.3867474555358254,0.5288342516740855,0.2358680849815889,2.797635253798242,96.96969696969695,660,0.5669578153644611,2.0258287124244903,0.0954791222270337,0.2927906298327347,0.3753093342947908,1.2554748014187462,0.3420683728541746,0.457938083369971,0.3867474555358254,0.5288342516740855,0.2358680849815889,2.797635253798242,96.96969696969695,660,0.0,0.0,0.0,0.4950053825855772,0.1882737132326105,0.675760902626627,2.845729644673977,0.07195243277888391,0.2696643701373605,-0.14692665095254154,-0.04809439087573475
WORST_PDOP_P95,AURORA17_004,8,170208,400.0,0.0,240.0,0.0,12,13.206060606060609,100.0,100.0,100.0,0.8333333333333334,0.033954156594915,0.8177630291206642,2.2898995833479665,0.1931902799867006,0.2889418818361327,1.3792447970667987,1.123698552473075,0.4585122843722461,0.3586618391926794,0.2791686841174901,0.8047522832645981,0.367983022709329,3.015935467959024,96.21212121212122,660,0.8177630291206642,2.2898995833479665,0.1931902799867006,0.2889418818361327,1.3792447970667987,1.123698552473075,0.4585122843722461,0.3586618391926794,0.2791686841174901,0.8047522832645981,0.367983022709329,3.015935467959024,96.21212121212122,660,0.0,0.0,0.0,0.4950053825855772,0.1882737132326105,0.675760902626627,2.845729644673977,0.32275764653508704,0.17038812596006891,0.1289913806379711,0.17020582328504696
BEST_MEAN_PDOP,AURORA17_088,9,170209,700.0,60.0,240.0,0.0,12,14.543939393939391,100.0,100.0,100.0,0.8333333333333334,0.0324062845939175,0.5198769349589458,1.414944657737948,0.2013074175302176,0.2805774553461729,0.6807970329697496,0.8043181580463266,0.4443523469333697,0.5438427427571896,0.1697443696276263,0.1593438677809103,0.279074399951247,2.9110740303883595,94.54545454545456,660,0.5198769349589458,1.414944657737948,0.2013074175302176,0.2805774553461729,0.6807970329697496,0.8043181580463266,0.4443523469333697,0.5438427427571896,0.1697443696276263,0.1593438677809103,0.279074399951247,2.9110740303883595,94.54545454545456,660,0.0,0.0,0.0,0.4727277011334618,0.0949917727729587,0.4178423914123013,2.888094579658873,0.04714923382548403,0.4488509699842309,-0.258498523631391,0.022979450729486484
MEDIAN_PDOP,AURORA17_056,9,170209,550.0,75.0,120.0,0.0,12,13.766666666666667,100.0,100.0,100.0,1.3333333333333337,0.0323942463209975,0.5251136669029208,2.2260193146861837,0.2026006820443036,0.2929534026652177,0.6062839571904018,0.8154284789518099,0.5934945476457305,0.387997053054579,0.5580030478461829,0.1854632368530299,0.2358207621050051,3.0642233843904774,94.3854324734446,659,0.5251136669029208,2.2260193146861837,0.2026006820443036,0.2929534026652177,0.6062839571904018,0.8154284789518099,0.5934945476457305,0.387997053054579,0.5580030478461829,0.1854632368530299,0.2358207621050051,3.0642233843904774,94.3854324734446,659,0.0,0.0,0.0,0.4727277011334618,0.0949917727729587,0.4178423914123013,2.888094579658873,0.05238596576945903,0.2930052802816203,-0.23237915455927138,0.1761288047316043
WORST_PDOP_P95,AURORA17_004,9,170209,400.0,0.0,240.0,0.0,12,13.206060606060609,100.0,100.0,100.0,1.1666666666666667,0.0323768156634205,0.6228312660187697,1.712602503704186,0.3523185554009089,0.2891487525503719,0.6228375388444772,0.9007971992932852,0.5756844794937283,0.4675480356966466,0.3281644099312459,0.3077701964870848,0.3906398359813193,3.019841464515429,94.84066767830043,659,0.6228312660187697,1.712602503704186,0.3523185554009089,0.2891487525503719,0.6228375388444772,0.9007971992932852,0.5756844794937283,0.4675480356966466,0.3281644099312459,0.3077701964870848,0.3906398359813193,3.019841464515429,94.84066767830043,659,0.0,0.0,0.0,0.4727277011334618,0.0949917727729587,0.4178423914123013,2.888094579658873,0.1501035648853079,0.37255626292368793,-0.11007219492521647,0.13174688485655572
BEST_MEAN_PDOP,AURORA17_088,10,170210,700.0,60.0,240.0,0.0,12,14.543939393939391,100.0,100.0,100.0,1.1666666666666667,0.0294732022935341,0.4846568208665496,1.268501812264872,0.3568554706303831,0.2804977415023864,0.5850762872329578,0.7824240764149462,0.3951943243951314,0.3996584057174683,0.3156434409820607,0.3928033694557344,0.3770467279915565,2.9838240401483365,94.37689969604864,658,0.4846568208665496,1.268501812264872,0.3568554706303831,0.2804977415023864,0.5850762872329578,0.7824240764149462,0.3951943243951314,0.3996584057174683,0.3156434409820607,0.3928033694557344,0.3770467279915565,2.9838240401483365,94.37689969604864,658,0.0,0.0,0.0,0.5106408298183657,0.2168795189840086,0.4155980743203901,3.1377579865863043,-0.025984008951816073,0.1827788867334597,-0.02279470486465568,-0.15393394643796787
MEDIAN_PDOP,AURORA17_056,10,170210,550.0,75.0,120.0,0.0,12,13.766666666666667,100.0,100.0,100.0,1.6666666666666667,0.0294744601735349,0.4709369192984638,2.596494325398112,0.1218161862484652,0.2929694002969678,0.4761639203015546,0.4103013778129659,0.314510619381916,0.5349942890963307,0.3519961767938895,0.0732685620818501,0.1470206496939129,3.031295894271092,93.63636363636364,660,0.4709369192984638,2.596494325398112,0.1218161862484652,0.2929694002969678,0.4761639203015546,0.4103013778129659,0.314510619381916,0.5349942890963307,0.3519961767938895,0.0732685620818501,0.1470206496939129,3.031295894271092,93.63636363636364,660,0.0,0.0,0.0,0.5106408298183657,0.2168795189840086,0.4155980743203901,3.1377579865863043,-0.03970391051990185,0.31811477011232214,-0.34232951223853997,-0.10646209231521242
WORST_PDOP_P95,AURORA17_004,10,170210,400.0,0.0,240.0,0.0,12,13.206060606060609,100.0,100.0,100.0,1.5,0.0294614726428826,0.5426534614413285,2.292022677562996,0.3412940297659969,0.2898024151959923,0.8433086057116336,0.516384645875694,0.420971176805633,0.3042152297108664,0.3199093052755905,0.3501450076169206,0.3185220963633158,3.164152319815676,93.93019726858876,659,0.5426534614413285,2.292022677562996,0.3412940297659969,0.2898024151959923,0.8433086057116336,0.516384645875694,0.420971176805633,0.3042152297108664,0.3199093052755905,0.3501450076169206,0.3185220963633158,3.164152319815676,93.93019726858876,659,0.0,0.0,0.0,0.5106408298183657,0.2168795189840086,0.4155980743203901,3.1377579865863043,0.03201263162296286,0.08733571072685781,-0.06545306670346951,0.02639433322937146
BEST_MEAN_PDOP,AURORA17_088,11,170211,700.0,60.0,240.0,0.0,12,14.543939393939391,100.0,100.0,100.0,1.3333333333333337,0.0343256172940987,0.6349192023475022,1.5961453212014276,0.1847021526020578,0.2805615979760048,0.7309481659576602,0.9015100660950962,0.2862708513346705,0.5609668681115962,0.4935190428495855,0.8120939508813466,0.4550888792135265,3.18854803435361,94.3854324734446,659,0.6349192023475022,1.5961453212014276,0.1847021526020578,0.2805615979760048,0.7309481659576602,0.9015100660950962,0.2862708513346705,0.5609668681115962,0.4935190428495855,0.8120939508813466,0.4550888792135265,3.18854803435361,94.3854324734446,659,0.0,0.0,0.0,0.6806897448835095,0.9826699088689757,0.3651763896394721,3.1177659143946173,-0.04577054253600732,-0.4217030407573794,0.44691756124187454,0.07078211995899286
MEDIAN_PDOP,AURORA17_056,11,170211,550.0,75.0,120.0,0.0,12,13.766666666666667,100.0,100.0,100.0,1.8333333333333333,0.0343080313829597,0.5780652357217969,1.965365801308043,0.3683304551193417,0.2928848141343464,0.685200316960547,1.1527062005816853,0.3646699322038617,0.0745037627373213,0.1791324472163558,0.3696572936681443,0.3559960728835126,3.078253940078792,94.24242424242424,660,0.5780652357217969,1.965365801308043,0.3683304551193417,0.2928848141343464,0.685200316960547,1.1527062005816853,0.3646699322038617,0.0745037627373213,0.1791324472163558,0.3696572936681443,0.3559960728835126,3.078253940078792,94.24242424242424,660,0.0,0.0,0.0,0.6806897448835095,0.9826699088689757,0.3651763896394721,3.1177659143946173,-0.10262450916171262,-0.9081661461316544,0.004480904028672239,-0.03951197431582543
